household_id,timestamp,usage_m3,district,type,household_size,lat,lon,temperature,supply_node,feedback
H0174,2025-09-26 15:00:00,0.163,West,commercial,4,12.968229,80.154205,15.52,Node_1,
H0065,2025-09-26 15:00:00,0.141,East,residential,4,13.016536,80.139631,14.28,Node_4,
H0048,2025-09-26 15:00:00,0.076,West,residential,3,12.977665,80.177987,13.42,Node_10,
H0261,2025-09-26 16:00:00,0.305,West,commercial,1,12.946212,80.210021,17.74,Node_5,
H0710,2025-09-26 16:00:00,0.17,North,residential,4,12.921593,80.19128,17.82,Node_9,
H0504,2025-09-26 16:00:00,0.173,Central,residential,4,12.94859,80.216049,17.05,Node_9,
H0274,2025-09-26 16:00:00,0.07,East,residential,2,12.91922,80.214956,7.9,Node_8,
H0454,2025-09-26 16:00:00,0.072,West,residential,2,12.935942,80.224443,13.48,Node_3,
H0499,2025-09-26 16:00:00,0.158,West,residential,3,12.943888,80.246204,13.42,Node_9,tap water brown sometimes uneven supply across district
H0765,2025-09-26 16:00:00,0.211,West,commercial,3,12.914588,80.151376,17.31,Node_4,
H0731,2025-09-26 16:00:00,0.239,South,commercial,2,12.973928,80.215213,6.87,Node_1,
H0534,2025-09-26 16:00:00,0.153,Central,residential,3,12.963558,80.183922,13.09,Node_7,
H0273,2025-09-26 16:00:00,0.136,East,residential,4,12.919301,80.229182,13.09,Node_1,
H0535,2025-09-26 16:00:00,0.01,West,residential,1,12.90303,80.188712,15.39,Node_2,
H0747,2025-09-26 16:00:00,0.144,North,residential,3,12.986721,80.207683,18.64,Node_4,
H0168,2025-09-26 17:00:00,0.175,South,residential,4,12.936667,80.217777,11.54,Node_2,
H0572,2025-09-26 17:00:00,0.171,North,residential,2,12.965785,80.168004,9.09,Node_9,leak in pipeline near main road no water since yesterday evening
H0431,2025-09-26 17:00:00,0.118,North,residential,4,12.931404,80.193333,11.14,Node_2,tap water brown sometimes water outage during weekend
H0402,2025-09-26 17:00:00,0.139,Central,residential,2,12.972593,80.177856,12.59,Node_1,
H0308,2025-09-26 17:00:00,0.121,West,residential,3,12.905998,80.228763,11.39,Node_8,
H0435,2025-09-26 17:00:00,0.151,North,residential,3,12.941484,80.247916,15.36,Node_1,
H0484,2025-09-26 17:00:00,0.218,East,residential,3,12.947071,80.198783,13.41,Node_1,
H0200,2025-09-26 17:00:00,0.138,West,residential,2,12.90207,80.162698,15.58,Node_5,
H0782,2025-09-26 17:00:00,0.203,East,commercial,3,12.908653,80.213626,13.99,Node_1,tap water brown sometimes dirty water smell
H0066,2025-09-26 17:00:00,0.376,Central,residential,6,12.933459,80.205302,17.07,Node_4,
H0499,2025-09-26 18:00:00,0.202,West,residential,3,12.945889,80.240326,13.77,Node_4,tap water brown sometimes uneven supply across district
H0227,2025-09-26 18:00:00,0.074,North,residential,2,12.949041,80.164758,13.43,Node_10,
H0618,2025-09-26 18:00:00,0.133,Central,residential,3,13.003051,80.18632,16.92,Node_3,
H0226,2025-09-26 18:00:00,0.203,East,residential,4,12.9613,80.217482,18.98,Node_5,
H0153,2025-09-26 18:00:00,0.3,West,residential,5,12.934877,80.186665,11.34,Node_3,
H0540,2025-09-26 19:00:00,0.296,East,residential,5,12.9503,80.181456,14.24,Node_1,
H0744,2025-09-26 19:00:00,0.163,West,residential,3,12.983097,80.159966,15.24,Node_10,
H0207,2025-09-26 19:00:00,0.171,West,residential,4,12.953308,80.235297,11.43,Node_2,
H0084,2025-09-26 19:00:00,0.175,Central,residential,3,12.939793,80.212405,17.14,Node_7,
H0407,2025-09-26 20:00:00,0.233,East,residential,4,12.998465,80.221884,16.99,Node_4,
H0331,2025-09-26 20:00:00,0.225,East,residential,4,12.969042,80.237553,12.6,Node_6,tap water brown sometimes
H0318,2025-09-26 20:00:00,0.128,North,residential,2,12.949073,80.252178,12.59,Node_10,low water pressure in the morning
H0390,2025-09-26 20:00:00,0.274,West,residential,4,12.940243,80.213107,15.55,Node_4,
H0476,2025-09-26 20:00:00,0.186,Central,residential,3,12.903863,80.193368,10.14,Node_5,
H0053,2025-09-26 20:00:00,0.18,North,residential,3,12.952651,80.165091,15.78,Node_6,
H0572,2025-09-26 20:00:00,0.017,North,residential,2,12.970807,80.167125,13.45,Node_9,leak in pipeline near main road no water since yesterday evening
H0069,2025-09-26 20:00:00,0.072,West,residential,2,12.971056,80.216332,14.71,Node_10,
H0058,2025-09-26 20:00:00,0.294,West,residential,6,12.963266,80.248017,13.38,Node_10,
H0066,2025-09-26 20:00:00,0.346,Central,residential,6,12.936252,80.20537,13.47,Node_7,
H0519,2025-09-26 21:00:00,0.09,Central,residential,2,12.86981,80.206596,21.61,Node_6,
H0105,2025-09-26 21:00:00,0.093,South,residential,2,12.961704,80.172642,9.69,Node_9,
H0142,2025-09-26 21:00:00,0.107,North,residential,3,12.939975,80.200357,15.27,Node_3,
H0214,2025-09-26 21:00:00,0.01,West,residential,1,12.942405,80.137119,16.06,Node_8,
H0333,2025-09-26 21:00:00,0.149,West,residential,2,12.988536,80.199381,13.97,Node_1,
H0034,2025-09-26 21:00:00,0.403,North,commercial,5,12.905329,80.237068,10.89,Node_8,
H0058,2025-09-26 21:00:00,0.247,West,residential,6,12.959246,80.249004,9.91,Node_7,
H0644,2025-09-26 21:00:00,0.217,South,residential,4,12.910403,80.184566,19.54,Node_10,
H0716,2025-09-26 21:00:00,0.156,South,residential,3,12.94164,80.220499,9.67,Node_6,
H0645,2025-09-26 21:00:00,0.169,East,residential,3,12.989483,80.198716,15.71,Node_4,
H0485,2025-09-26 21:00:00,0.304,East,commercial,3,12.913758,80.231932,17.16,Node_7,requests for improved water quality no water since yesterday evening
H0669,2025-09-26 21:00:00,0.185,Central,residential,4,12.977588,80.245397,13.2,Node_3,
H0405,2025-09-26 22:00:00,0.23,West,commercial,3,12.869871,80.219056,15.6,Node_10,
H0245,2025-09-26 22:00:00,0.199,East,residential,5,12.97651,80.112201,13.52,Node_4,
H0197,2025-09-26 22:00:00,0.057,West,residential,2,12.932371,80.219329,14.79,Node_7,
H0670,2025-09-26 22:00:00,0.184,Central,residential,3,12.950291,80.176087,17.5,Node_8,
H0732,2025-09-26 22:00:00,0.172,South,residential,3,12.999534,80.226774,12.3,Node_10,
H0103,2025-09-26 22:00:00,0.156,West,residential,4,12.900021,80.197203,9.55,Node_6,
H0212,2025-09-26 22:00:00,0.097,South,residential,2,12.897111,80.23049,15.63,Node_3,
H0710,2025-09-26 22:00:00,0.076,North,residential,4,12.923293,80.196332,13.48,Node_9,
H0737,2025-09-26 22:00:00,0.045,North,residential,1,12.916194,80.259377,7.62,Node_7,
H0124,2025-09-26 23:00:00,0.089,East,residential,2,12.905187,80.222318,14.77,Node_7,
H0520,2025-09-26 23:00:00,0.169,West,residential,3,12.979304,80.222565,18.6,Node_1,
H0436,2025-09-26 23:00:00,0.245,South,commercial,2,12.945981,80.208228,11.24,Node_7,
H0246,2025-09-26 23:00:00,0.075,South,residential,2,12.962363,80.199296,21.21,Node_6,
H0557,2025-09-26 23:00:00,0.218,West,residential,4,12.951326,80.1912,14.98,Node_7,
H0795,2025-09-26 23:00:00,0.131,South,residential,2,12.965825,80.181868,8.74,Node_9,
H0097,2025-09-26 23:00:00,0.231,North,commercial,4,12.970286,80.16392,16.48,Node_4,
H0280,2025-09-26 23:00:00,0.159,West,residential,4,12.956929,80.177203,10.96,Node_10,
H0734,2025-09-26 23:00:00,0.168,West,residential,4,12.927074,80.22136,11.3,Node_1,
H0781,2025-09-27 00:00:00,0.249,East,residential,4,12.962891,80.237504,13.26,Node_2,
H0246,2025-09-27 00:00:00,0.095,South,residential,2,12.960327,80.197944,12.35,Node_9,
H0402,2025-09-27 00:00:00,0.026,Central,residential,2,12.97128,80.180339,11.15,Node_10,
H0008,2025-09-27 00:00:00,0.201,North,commercial,3,12.914612,80.232235,9.11,Node_1,
H0126,2025-09-27 00:00:00,0.109,South,residential,2,12.930385,80.221445,17.15,Node_8,
H0107,2025-09-27 00:00:00,0.01,North,residential,1,12.930455,80.175373,15.85,Node_2,
H0745,2025-09-27 00:00:00,0.071,East,residential,2,12.958384,80.222878,16.43,Node_1,
H0234,2025-09-27 00:00:00,0.173,East,residential,3,12.93694,80.20463,15.34,Node_5,
H0288,2025-09-27 01:00:00,0.1,Central,residential,3,12.914526,80.165965,13.98,Node_1,
H0603,2025-09-27 01:00:00,0.061,South,residential,2,12.935514,80.15715,15.46,Node_6,
H0572,2025-09-27 01:00:00,0.04,North,residential,2,12.964501,80.170219,8.19,Node_1,leak in pipeline near main road no water since yesterday evening
H0620,2025-09-27 01:00:00,0.172,South,commercial,6,12.98313,80.21384,15.8,Node_4,
H0385,2025-09-27 01:00:00,0.121,South,residential,4,12.886685,80.179641,16.5,Node_2,
H0051,2025-09-27 01:00:00,0.063,South,residential,2,12.936074,80.202237,10.43,Node_1,
H0010,2025-09-27 01:00:00,0.084,North,residential,1,12.918997,80.153585,15.66,Node_7,
H0518,2025-09-27 01:00:00,0.045,East,residential,3,12.933482,80.171357,15.17,Node_5,
H0598,2025-09-27 02:00:00,0.093,West,residential,4,12.974744,80.21614,16.7,Node_9,
H0192,2025-09-27 02:00:00,0.101,South,residential,2,12.944837,80.172995,17.38,Node_5,
H0216,2025-09-27 02:00:00,0.222,North,residential,4,12.981283,80.238222,16.56,Node_6,
H0149,2025-09-27 02:00:00,0.128,East,residential,3,12.944158,80.193269,14.9,Node_1,
H0430,2025-09-27 02:00:00,0.177,South,residential,3,12.919629,80.187384,11.16,Node_10,
H0149,2025-09-27 02:00:00,0.128,East,residential,3,12.941765,80.194312,12.19,Node_9,
H0655,2025-09-27 02:00:00,0.079,East,residential,2,12.891974,80.182889,12.09,Node_2,
H0631,2025-09-27 02:00:00,0.104,West,commercial,1,12.953611,80.222365,11.0,Node_6,excellent timely supply
H0288,2025-09-27 02:00:00,0.121,Central,residential,3,12.914563,80.164346,14.89,Node_7,
H0245,2025-09-27 02:00:00,0.193,East,residential,5,12.974081,80.115285,15.4,Node_8,
H0453,2025-09-27 03:00:00,0.074,West,residential,2,12.924405,80.160701,16.49,Node_5,
H0082,2025-09-27 03:00:00,0.074,North,residential,1,12.92962,80.198316,16.03,Node_3,
H0459,2025-09-27 03:00:00,0.255,Central,residential,6,12.89462,80.207014,14.21,Node_7,
H0556,2025-09-27 03:00:00,0.219,East,residential,3,12.947315,80.216633,20.82,Node_10,
H0734,2025-09-27 03:00:00,0.113,West,residential,4,12.923731,80.226129,10.43,Node_9,
H0779,2025-09-27 03:00:00,0.043,Central,residential,2,12.933504,80.195805,17.8,Node_9,
H0136,2025-09-27 03:00:00,0.231,East,residential,5,12.935667,80.210773,16.67,Node_1,
H0573,2025-09-27 04:00:00,0.186,Central,residential,4,12.937583,80.182242,11.47,Node_3,
H0554,2025-09-27 04:00:00,0.049,Central,residential,2,12.942218,80.208765,17.04,Node_7,
H0394,2025-09-27 04:00:00,0.143,South,commercial,4,12.919665,80.206949,9.66,Node_2,
H0604,2025-09-27 04:00:00,0.122,Central,residential,2,12.959387,80.183089,15.07,Node_10,
H0709,2025-09-27 04:00:00,0.24,South,residential,3,12.915917,80.191665,11.16,Node_4,
H0745,2025-09-27 04:00:00,0.111,East,residential,2,12.957355,80.222398,12.26,Node_5,
H0543,2025-09-27 04:00:00,0.087,East,residential,3,12.945944,80.189034,11.69,Node_6,
H0504,2025-09-27 05:00:00,0.318,Central,residential,4,12.950079,80.218359,15.78,Node_1,
H0455,2025-09-27 05:00:00,0.282,North,residential,4,12.934183,80.215975,13.56,Node_8,
H0309,2025-09-27 05:00:00,0.152,East,residential,3,12.909501,80.194713,8.55,Node_1,
H0101,2025-09-27 05:00:00,0.104,South,residential,1,12.983106,80.148751,14.53,Node_4,
H0717,2025-09-27 05:00:00,0.214,East,residential,3,12.962619,80.215796,13.9,Node_9,
H0335,2025-09-27 06:00:00,0.303,East,residential,5,12.992288,80.21922,16.58,Node_8,
H0111,2025-09-27 06:00:00,0.172,West,residential,2,12.943032,80.129206,12.16,Node_5,
H0368,2025-09-27 06:00:00,0.211,North,commercial,4,12.938249,80.260168,14.61,Node_3,
H0487,2025-09-27 06:00:00,0.203,South,residential,3,12.954681,80.250428,14.75,Node_10,
H0340,2025-09-27 06:00:00,0.196,Central,residential,3,12.937965,80.177661,14.57,Node_8,
H0765,2025-09-27 06:00:00,0.275,West,commercial,3,12.914429,80.15108,13.95,Node_6,
H0799,2025-09-27 06:00:00,0.202,West,residential,3,12.961718,80.214677,13.44,Node_10,
H0091,2025-09-27 07:00:00,0.077,West,residential,2,12.909791,80.25863,13.27,Node_3,billing incorrect high amount
H0070,2025-09-27 07:00:00,0.208,Central,residential,3,12.93423,80.231345,12.8,Node_4,no water since yesterday evening low water pressure in the morning
H0021,2025-09-27 07:00:00,0.254,North,commercial,3,12.925815,80.191249,17.02,Node_1,
H0718,2025-09-27 07:00:00,0.286,South,residential,4,12.889467,80.182525,8.81,Node_8,
H0589,2025-09-27 07:00:00,0.234,East,residential,4,12.961661,80.251945,16.92,Node_7,
H0546,2025-09-27 07:00:00,0.245,East,commercial,2,12.912046,80.20211,15.3,Node_5,no water since yesterday evening
H0414,2025-09-27 07:00:00,0.173,West,residential,3,12.964273,80.191368,12.46,Node_5,
H0114,2025-09-27 07:00:00,0.279,East,residential,3,12.945376,80.200035,10.63,Node_8,
H0595,2025-09-27 07:00:00,0.091,South,residential,2,12.929913,80.136839,14.65,Node_7,
H0286,2025-09-27 07:00:00,0.16,South,residential,2,12.912547,80.17969,19.21,Node_6,
H0632,2025-09-27 07:00:00,0.249,Central,residential,4,12.947282,80.184909,11.49,Node_7,
H0108,2025-09-27 07:00:00,0.139,North,residential,2,12.908485,80.194222,19.93,Node_10,
H0405,2025-09-27 07:00:00,0.31,West,commercial,3,12.869288,80.220535,19.02,Node_5,
H0534,2025-09-27 08:00:00,0.179,Central,residential,3,12.963403,80.185855,17.07,Node_3,
H0629,2025-09-27 08:00:00,0.301,East,commercial,5,12.915162,80.215838,12.96,Node_3,
H0074,2025-09-27 08:00:00,0.27,Central,residential,4,12.894797,80.1832,16.84,Node_9,
H0179,2025-09-27 08:00:00,0.287,East,commercial,4,12.965292,80.233767,11.72,Node_7,
H0524,2025-09-27 08:00:00,0.265,South,residential,4,12.98767,80.228392,8.43,Node_9,
H0317,2025-09-27 08:00:00,0.305,East,residential,5,12.988861,80.249156,12.9,Node_4,
H0676,2025-09-27 08:00:00,0.255,East,commercial,5,12.939876,80.215463,14.14,Node_8,
H0391,2025-09-27 08:00:00,0.296,West,residential,4,12.95593,80.259153,10.32,Node_2,
H0635,2025-09-27 08:00:00,0.208,North,residential,2,12.949822,80.213007,15.25,Node_5,
H0302,2025-09-27 08:00:00,0.035,East,residential,2,12.876572,80.199608,13.6,Node_9,
H0434,2025-09-27 08:00:00,0.162,East,residential,3,12.945765,80.211387,12.75,Node_10,
H0787,2025-09-27 08:00:00,0.164,West,residential,3,12.999824,80.256408,13.64,Node_7,
H0366,2025-09-27 08:00:00,0.249,East,residential,5,12.943473,80.204998,15.59,Node_10,
H0505,2025-09-27 09:00:00,0.143,Central,residential,2,13.003414,80.19239,15.75,Node_3,
H0326,2025-09-27 09:00:00,0.14,Central,residential,3,12.973092,80.219561,8.4,Node_2,
H0352,2025-09-27 09:00:00,0.033,South,residential,1,12.936172,80.224496,15.18,Node_10,
H0126,2025-09-27 09:00:00,0.115,South,residential,2,12.93047,80.21826,14.71,Node_3,
H0614,2025-09-27 09:00:00,0.119,Central,commercial,2,12.948589,80.185429,14.57,Node_4,
H0617,2025-09-27 09:00:00,0.274,North,residential,4,13.007599,80.229784,16.01,Node_2,
H0794,2025-09-27 09:00:00,0.182,North,commercial,3,12.921237,80.237947,11.09,Node_9,
H0776,2025-09-27 09:00:00,0.269,East,commercial,4,12.987879,80.199545,16.02,Node_5,
H0247,2025-09-27 09:00:00,0.102,South,residential,3,12.937356,80.211025,15.18,Node_5,
H0549,2025-09-27 09:00:00,0.072,East,residential,3,12.954,80.200757,13.95,Node_10,
H0537,2025-09-27 09:00:00,0.335,Central,residential,4,12.883299,80.234281,22.49,Node_9,
H0681,2025-09-27 09:00:00,0.296,West,residential,5,12.958973,80.239021,9.52,Node_8,
H0586,2025-09-27 10:00:00,0.293,East,residential,4,12.939114,80.180188,18.74,Node_10,requests for improved water quality
H0368,2025-09-27 10:00:00,0.196,North,commercial,4,12.936014,80.259274,13.81,Node_6,
H0047,2025-09-27 10:00:00,0.175,Central,residential,3,12.95515,80.216802,16.54,Node_10,
H0002,2025-09-27 10:00:00,0.184,North,commercial,4,12.932091,80.185808,11.52,Node_3,
H0111,2025-09-27 10:00:00,0.04,West,residential,2,12.941608,80.131025,13.49,Node_7,
H0478,2025-09-27 10:00:00,0.277,West,commercial,2,12.935736,80.263901,10.73,Node_8,
H0366,2025-09-27 10:00:00,0.342,East,residential,5,12.939454,80.203958,18.79,Node_10,
H0147,2025-09-27 10:00:00,0.108,South,residential,3,12.922195,80.15168,9.05,Node_5,
H0455,2025-09-27 10:00:00,0.18,North,residential,4,12.932443,80.211727,13.43,Node_4,
H0647,2025-09-27 10:00:00,0.098,West,residential,2,13.004321,80.248698,10.48,Node_2,
H0272,2025-09-27 10:00:00,0.132,East,residential,3,12.979336,80.179689,16.08,Node_6,
H0618,2025-09-27 10:00:00,0.178,Central,residential,3,13.000186,80.183287,12.16,Node_5,
H0633,2025-09-27 11:00:00,0.165,North,commercial,4,12.942186,80.177345,14.59,Node_5,
H0195,2025-09-27 11:00:00,0.055,East,residential,2,12.933261,80.179615,10.58,Node_1,
H0654,2025-09-27 11:00:00,0.01,South,residential,1,12.958922,80.211416,14.88,Node_8,
H0331,2025-09-27 11:00:00,0.185,East,residential,4,12.972317,80.233658,21.02,Node_7,tap water brown sometimes
H0157,2025-09-27 11:00:00,0.035,East,residential,2,12.978205,80.241126,9.46,Node_4,
H0128,2025-09-27 12:00:00,0.141,South,commercial,4,12.95668,80.200547,11.36,Node_2,
H0711,2025-09-27 12:00:00,0.194,North,residential,4,12.937529,80.182138,19.04,Node_5,
H0393,2025-09-27 12:00:00,0.147,Central,commercial,4,12.971166,80.228172,10.85,Node_10,
H0484,2025-09-27 12:00:00,0.065,East,residential,3,12.943466,80.199726,9.48,Node_10,
H0423,2025-09-27 12:00:00,0.263,North,commercial,2,12.915914,80.201042,17.3,Node_3,
H0002,2025-09-27 12:00:00,0.131,North,commercial,4,12.936825,80.185602,11.69,Node_8,
H0609,2025-09-27 13:00:00,0.116,North,residential,4,12.916761,80.140087,9.22,Node_3,excellent timely supply
H0166,2025-09-27 13:00:00,0.074,East,residential,2,12.909244,80.208334,11.7,Node_8,
H0233,2025-09-27 13:00:00,0.155,West,residential,5,12.991747,80.210367,10.78,Node_9,
H0321,2025-09-27 13:00:00,0.163,South,residential,4,12.918063,80.213884,11.64,Node_4,
H0163,2025-09-27 13:00:00,0.01,South,residential,3,12.908092,80.251732,13.32,Node_6,
H0440,2025-09-27 14:00:00,0.192,South,residential,2,12.914522,80.175951,11.34,Node_4,
H0102,2025-09-27 14:00:00,0.286,South,residential,5,12.953092,80.132631,14.69,Node_5,
H0041,2025-09-27 14:00:00,0.052,East,residential,3,12.941313,80.277589,17.53,Node_3,
H0458,2025-09-27 15:00:00,0.23,East,residential,3,12.953849,80.195725,9.5,Node_8,
H0151,2025-09-27 15:00:00,0.074,East,residential,4,12.944611,80.167957,4.68,Node_9,
H0502,2025-09-27 15:00:00,0.226,Central,residential,6,12.948551,80.212911,10.55,Node_10,
H0756,2025-09-27 15:00:00,0.218,West,residential,2,13.027358,80.18222,20.76,Node_5,
H0192,2025-09-27 15:00:00,0.055,South,residential,2,12.94218,80.173955,16.3,Node_5,
H0607,2025-09-27 15:00:00,0.15,South,residential,4,12.964243,80.156305,10.18,Node_8,
H0652,2025-09-27 15:00:00,0.105,South,residential,3,12.962768,80.213404,16.32,Node_2,
H0014,2025-09-27 15:00:00,0.099,Central,residential,3,12.943676,80.188222,13.12,Node_3,
H0437,2025-09-27 16:00:00,0.129,Central,residential,4,12.947949,80.213085,21.17,Node_9,
H0431,2025-09-27 16:00:00,0.099,North,residential,4,12.934838,80.192472,21.08,Node_7,tap water brown sometimes water outage during weekend
H0630,2025-09-27 16:00:00,0.176,Central,commercial,2,12.922727,80.22745,13.32,Node_7,
H0652,2025-09-27 16:00:00,0.094,South,residential,3,12.961222,80.21774,15.61,Node_1,
H0139,2025-09-27 16:00:00,0.193,North,residential,4,12.977102,80.238106,11.95,Node_4,
H0445,2025-09-27 16:00:00,0.183,Central,residential,4,12.95932,80.190844,14.32,Node_10,
H0122,2025-09-27 16:00:00,0.233,North,residential,5,13.009673,80.245861,16.45,Node_7,
H0190,2025-09-27 16:00:00,0.173,East,residential,2,12.941685,80.174094,13.73,Node_10,
H0392,2025-09-27 17:00:00,0.046,South,residential,1,12.983638,80.157832,11.99,Node_4,
H0639,2025-09-27 17:00:00,0.123,North,residential,3,12.966072,80.149995,13.36,Node_9,
H0023,2025-09-27 17:00:00,0.054,South,residential,3,12.944441,80.21236,17.76,Node_2,
H0163,2025-09-27 17:00:00,0.197,South,residential,3,12.91178,80.250159,9.24,Node_2,
H0182,2025-09-27 17:00:00,0.153,North,residential,5,12.961322,80.193933,12.69,Node_4,
H0038,2025-09-27 17:00:00,0.298,West,residential,4,12.927639,80.16451,8.37,Node_5,
H0454,2025-09-27 17:00:00,0.156,West,residential,2,12.934441,80.228244,17.79,Node_2,
H0736,2025-09-27 17:00:00,0.134,East,commercial,3,12.938124,80.201206,11.26,Node_3,
H0219,2025-09-27 17:00:00,0.01,South,residential,1,12.911408,80.245805,14.66,Node_7,low water pressure in the morning
H0257,2025-09-27 17:00:00,0.136,West,commercial,2,12.929486,80.259035,15.29,Node_5,
H0192,2025-09-27 17:00:00,0.099,South,residential,2,12.947818,80.176786,14.8,Node_8,
